"participantID","item","wavfile","cond","step","yannyresp","condproper","yanny_prop","bias"
"s.00b4161e-2301-47b7-bbe0-5fb6872be4a5.txt",17,"lopass_step5.mp3","lopass",1,0,"low-pass filtered",0,"Laurel"
"s.00b4161e-2301-47b7-bbe0-5fb6872be4a5.txt",52,"hipass_step5.mp3","hipass",1,0,"high-pass filtered",0,"Laurel"
"s.00b4161e-2301-47b7-bbe0-5fb6872be4a5.txt",46,"lopass_step6.mp3","lopass",2,0,"low-pass filtered",0,"Laurel"
"s.00b4161e-2301-47b7-bbe0-5fb6872be4a5.txt",53,"hipass_step6.mp3","hipass",2,0,"high-pass filtered",0,"Laurel"
"s.00b4161e-2301-47b7-bbe0-5fb6872be4a5.txt",16,"lopass_step4.mp3","lopass",7,1,"low-pass filtered",0,"Laurel"
"s.00b4161e-2301-47b7-bbe0-5fb6872be4a5.txt",41,"hipass_step8.mp3","hipass",4,0,"high-pass filtered",0,"Laurel"
"s.00b4161e-2301-47b7-bbe0-5fb6872be4a5.txt",3,"lopass_step5.mp3","lopass",1,0,"low-pass filtered",0,"Laurel"
"s.00b4161e-2301-47b7-bbe0-5fb6872be4a5.txt",13,"hipass_step8.mp3","hipass",4,0,"high-pass filtered",0,"Laurel"
"s.00b4161e-2301-47b7-bbe0-5fb6872be4a5.txt",37,"hipass_step4.mp3","hipass",7,1,"high-pass filtered",0,"Laurel"
"s.00b4161e-2301-47b7-bbe0-5fb6872be4a5.txt",38,"hipass_step5.mp3","hipass",1,0,"high-pass filtered",0,"Laurel"
"s.00bdd05c-423c-43d6-b6c1-cb4ea503372c.txt",59,"lopass_step5.mp3","lopass",1,1,"low-pass filtered",1,"Yanny"
"s.00bdd05c-423c-43d6-b6c1-cb4ea503372c.txt",26,"hipass_step7.mp3","hipass",3,1,"high-pass filtered",1,"Yanny"
"s.00bdd05c-423c-43d6-b6c1-cb4ea503372c.txt",53,"hipass_step6.mp3","hipass",2,1,"high-pass filtered",1,"Yanny"
"s.00bdd05c-423c-43d6-b6c1-cb4ea503372c.txt",51,"hipass_step4.mp3","hipass",7,1,"high-pass filtered",1,"Yanny"
"s.00bdd05c-423c-43d6-b6c1-cb4ea503372c.txt",55,"hipass_step8.mp3","hipass",4,1,"high-pass filtered",1,"Yanny"
"s.00bdd05c-423c-43d6-b6c1-cb4ea503372c.txt",14,"hipass_step9.mp3","hipass",5,1,"high-pass filtered",1,"Yanny"
"s.00bdd05c-423c-43d6-b6c1-cb4ea503372c.txt",66,"hipass_step5.mp3","hipass",1,1,"high-pass filtered",1,"Yanny"
"s.00bdd05c-423c-43d6-b6c1-cb4ea503372c.txt",17,"lopass_step5.mp3","lopass",1,1,"low-pass filtered",1,"Yanny"
"s.00bdd05c-423c-43d6-b6c1-cb4ea503372c.txt",42,"hipass_step9.mp3","hipass",5,1,"high-pass filtered",1,"Yanny"
"s.00bdd05c-423c-43d6-b6c1-cb4ea503372c.txt",57,"lopass_step3.mp3","lopass",6,1,"low-pass filtered",1,"Yanny"
"s.00bdd05c-423c-43d6-b6c1-cb4ea503372c.txt",30,"lopass_step4.mp3","lopass",7,1,"low-pass filtered",1,"Yanny"
"s.00bdd05c-423c-43d6-b6c1-cb4ea503372c.txt",56,"hipass_step9.mp3","hipass",5,1,"high-pass filtered",1,"Yanny"
"s.00bdd05c-423c-43d6-b6c1-cb4ea503372c.txt",23,"hipass_step4.mp3","hipass",7,1,"high-pass filtered",1,"Yanny"
"s.00bdd05c-423c-43d6-b6c1-cb4ea503372c.txt",21,"lopass_step9.mp3","lopass",5,1,"low-pass filtered",1,"Yanny"
"s.00bdd05c-423c-43d6-b6c1-cb4ea503372c.txt",22,"hipass_step3.mp3","hipass",6,1,"high-pass filtered",1,"Yanny"
"s.00bdd05c-423c-43d6-b6c1-cb4ea503372c.txt",65,"hipass_step4.mp3","hipass",7,1,"high-pass filtered",1,"Yanny"
"s.00bdd05c-423c-43d6-b6c1-cb4ea503372c.txt",9,"hipass_step4.mp3","hipass",7,1,"high-pass filtered",1,"Yanny"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",6,"lopass_step8.mp3","lopass",4,0,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",36,"hipass_step3.mp3","hipass",6,0,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",54,"hipass_step7.mp3","hipass",3,0,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",60,"lopass_step6.mp3","lopass",2,0,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",11,"hipass_step6.mp3","hipass",2,0,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",37,"hipass_step4.mp3","hipass",7,1,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",23,"hipass_step4.mp3","hipass",7,1,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",43,"lopass_step3.mp3","lopass",6,1,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",15,"lopass_step3.mp3","lopass",6,0,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",55,"hipass_step8.mp3","hipass",4,0,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",34,"lopass_step8.mp3","lopass",4,0,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",50,"hipass_step3.mp3","hipass",6,0,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",70,"hipass_step9.mp3","hipass",5,0,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",66,"hipass_step5.mp3","hipass",1,0,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",25,"hipass_step6.mp3","hipass",2,0,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",27,"hipass_step8.mp3","hipass",4,0,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",56,"hipass_step9.mp3","hipass",5,0,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",63,"lopass_step9.mp3","lopass",5,0,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",10,"hipass_step5.mp3","hipass",1,0,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",68,"hipass_step7.mp3","hipass",3,0,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",20,"lopass_step8.mp3","lopass",4,0,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",18,"lopass_step6.mp3","lopass",2,0,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",26,"hipass_step7.mp3","hipass",3,0,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",62,"lopass_step8.mp3","lopass",4,0,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",28,"hipass_step9.mp3","hipass",5,1,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",65,"hipass_step4.mp3","hipass",7,1,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",67,"hipass_step6.mp3","hipass",2,0,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",41,"hipass_step8.mp3","hipass",4,0,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",1,"lopass_step3.mp3","lopass",6,1,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",9,"hipass_step4.mp3","hipass",7,1,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",2,"lopass_step4.mp3","lopass",7,1,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",57,"lopass_step3.mp3","lopass",6,1,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",7,"lopass_step9.mp3","lopass",5,0,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",30,"lopass_step4.mp3","lopass",7,1,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",22,"hipass_step3.mp3","hipass",6,1,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",59,"lopass_step5.mp3","lopass",1,0,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",5,"lopass_step7.mp3","lopass",3,0,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",40,"hipass_step7.mp3","hipass",3,0,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",38,"hipass_step5.mp3","hipass",1,0,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",39,"hipass_step6.mp3","hipass",2,0,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",32,"lopass_step6.mp3","lopass",2,0,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",19,"lopass_step7.mp3","lopass",3,0,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",14,"hipass_step9.mp3","hipass",5,0,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",58,"lopass_step4.mp3","lopass",7,1,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",69,"hipass_step8.mp3","hipass",4,0,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",33,"lopass_step7.mp3","lopass",3,0,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",31,"lopass_step5.mp3","lopass",1,0,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",51,"hipass_step4.mp3","hipass",7,1,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",13,"hipass_step8.mp3","hipass",4,0,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",29,"lopass_step3.mp3","lopass",6,1,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",24,"hipass_step5.mp3","hipass",1,0,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",42,"hipass_step9.mp3","hipass",5,0,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",46,"lopass_step6.mp3","lopass",2,0,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",17,"lopass_step5.mp3","lopass",1,0,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",44,"lopass_step4.mp3","lopass",7,1,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",8,"hipass_step3.mp3","hipass",6,1,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",21,"lopass_step9.mp3","lopass",5,0,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",4,"lopass_step6.mp3","lopass",2,0,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",52,"hipass_step5.mp3","hipass",1,0,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",48,"lopass_step8.mp3","lopass",4,0,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",61,"lopass_step7.mp3","lopass",3,0,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",53,"hipass_step6.mp3","hipass",2,0,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",64,"hipass_step3.mp3","hipass",6,1,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",3,"lopass_step5.mp3","lopass",1,0,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",47,"lopass_step7.mp3","lopass",3,0,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",16,"lopass_step4.mp3","lopass",7,1,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",12,"hipass_step7.mp3","hipass",3,0,"high-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",35,"lopass_step9.mp3","lopass",5,0,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",45,"lopass_step5.mp3","lopass",1,0,"low-pass filtered",0,"Laurel"
"s.0157be8b-514e-4732-8ae8-4bdd5a0a2480.txt",49,"lopass_step9.mp3","lopass",5,0,"low-pass filtered",0,"Laurel"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",9,"hipass_step4.mp3","hipass",7,1,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",29,"lopass_step3.mp3","lopass",6,1,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",32,"lopass_step6.mp3","lopass",2,0,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",52,"hipass_step5.mp3","hipass",1,0,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",45,"lopass_step5.mp3","lopass",1,0,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",70,"hipass_step9.mp3","hipass",5,1,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",24,"hipass_step5.mp3","hipass",1,0,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",26,"hipass_step7.mp3","hipass",3,0,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",35,"lopass_step9.mp3","lopass",5,1,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",23,"hipass_step4.mp3","hipass",7,1,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",14,"hipass_step9.mp3","hipass",5,0,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",44,"lopass_step4.mp3","lopass",7,1,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",50,"hipass_step3.mp3","hipass",6,1,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",7,"lopass_step9.mp3","lopass",5,1,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",64,"hipass_step3.mp3","hipass",6,1,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",8,"hipass_step3.mp3","hipass",6,1,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",13,"hipass_step8.mp3","hipass",4,1,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",62,"lopass_step8.mp3","lopass",4,1,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",60,"lopass_step6.mp3","lopass",2,0,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",51,"hipass_step4.mp3","hipass",7,1,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",11,"hipass_step6.mp3","hipass",2,0,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",40,"hipass_step7.mp3","hipass",3,0,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",43,"lopass_step3.mp3","lopass",6,1,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",10,"hipass_step5.mp3","hipass",1,0,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",59,"lopass_step5.mp3","lopass",1,0,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",65,"hipass_step4.mp3","hipass",7,1,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",68,"hipass_step7.mp3","hipass",3,1,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",31,"lopass_step5.mp3","lopass",1,0,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",39,"hipass_step6.mp3","hipass",2,0,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",21,"lopass_step9.mp3","lopass",5,1,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",67,"hipass_step6.mp3","hipass",2,0,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",37,"hipass_step4.mp3","hipass",7,1,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",49,"lopass_step9.mp3","lopass",5,1,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",33,"lopass_step7.mp3","lopass",3,0,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",27,"hipass_step8.mp3","hipass",4,0,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",69,"hipass_step8.mp3","hipass",4,1,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",22,"hipass_step3.mp3","hipass",6,1,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",18,"lopass_step6.mp3","lopass",2,0,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",6,"lopass_step8.mp3","lopass",4,0,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",28,"hipass_step9.mp3","hipass",5,1,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",38,"hipass_step5.mp3","hipass",1,0,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",1,"lopass_step3.mp3","lopass",6,1,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",34,"lopass_step8.mp3","lopass",4,0,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",5,"lopass_step7.mp3","lopass",3,0,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",36,"hipass_step3.mp3","hipass",6,1,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",17,"lopass_step5.mp3","lopass",1,0,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",63,"lopass_step9.mp3","lopass",5,1,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",42,"hipass_step9.mp3","hipass",5,1,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",25,"hipass_step6.mp3","hipass",2,0,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",66,"hipass_step5.mp3","hipass",1,0,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",55,"hipass_step8.mp3","hipass",4,0,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",54,"hipass_step7.mp3","hipass",3,1,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",15,"lopass_step3.mp3","lopass",6,1,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",4,"lopass_step6.mp3","lopass",2,0,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",20,"lopass_step8.mp3","lopass",4,0,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",57,"lopass_step3.mp3","lopass",6,1,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",47,"lopass_step7.mp3","lopass",3,0,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",48,"lopass_step8.mp3","lopass",4,1,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",3,"lopass_step5.mp3","lopass",1,0,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",41,"hipass_step8.mp3","hipass",4,1,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",53,"hipass_step6.mp3","hipass",2,0,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",56,"hipass_step9.mp3","hipass",5,1,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",58,"lopass_step4.mp3","lopass",7,1,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",2,"lopass_step4.mp3","lopass",7,1,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",61,"lopass_step7.mp3","lopass",3,0,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",46,"lopass_step6.mp3","lopass",2,0,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",16,"lopass_step4.mp3","lopass",7,1,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",19,"lopass_step7.mp3","lopass",3,0,"low-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",12,"hipass_step7.mp3","hipass",3,0,"high-pass filtered",0.5,"None"
"s.02da9458-6e73-43f0-b207-0cbedb462e6e.txt",30,"lopass_step4.mp3","lopass",7,1,"low-pass filtered",0.5,"None"
"s.0340cd2e-a63e-4ec5-91c0-e76b980f6775.txt",63,"lopass_step9.mp3","lopass",5,1,"low-pass filtered",1,"Yanny"
"s.0340cd2e-a63e-4ec5-91c0-e76b980f6775.txt",52,"hipass_step5.mp3","hipass",1,0,"high-pass filtered",1,"Yanny"
"s.0340cd2e-a63e-4ec5-91c0-e76b980f6775.txt",5,"lopass_step7.mp3","lopass",3,1,"low-pass filtered",1,"Yanny"
"s.0340cd2e-a63e-4ec5-91c0-e76b980f6775.txt",46,"lopass_step6.mp3","lopass",2,1,"low-pass filtered",1,"Yanny"
"s.0340cd2e-a63e-4ec5-91c0-e76b980f6775.txt",10,"hipass_step5.mp3","hipass",1,1,"high-pass filtered",1,"Yanny"
"s.0340cd2e-a63e-4ec5-91c0-e76b980f6775.txt",31,"lopass_step5.mp3","lopass",1,1,"low-pass filtered",1,"Yanny"
"s.0340cd2e-a63e-4ec5-91c0-e76b980f6775.txt",24,"hipass_step5.mp3","hipass",1,1,"high-pass filtered",1,"Yanny"
"s.0340cd2e-a63e-4ec5-91c0-e76b980f6775.txt",48,"lopass_step8.mp3","lopass",4,1,"low-pass filtered",1,"Yanny"
"s.0340cd2e-a63e-4ec5-91c0-e76b980f6775.txt",20,"lopass_step8.mp3","lopass",4,1,"low-pass filtered",1,"Yanny"
"s.0340cd2e-a63e-4ec5-91c0-e76b980f6775.txt",60,"lopass_step6.mp3","lopass",2,1,"low-pass filtered",1,"Yanny"
"s.0340cd2e-a63e-4ec5-91c0-e76b980f6775.txt",13,"hipass_step8.mp3","hipass",4,1,"high-pass filtered",1,"Yanny"
"s.0340cd2e-a63e-4ec5-91c0-e76b980f6775.txt",55,"hipass_step8.mp3","hipass",4,1,"high-pass filtered",1,"Yanny"
"s.0340cd2e-a63e-4ec5-91c0-e76b980f6775.txt",27,"hipass_step8.mp3","hipass",4,1,"high-pass filtered",1,"Yanny"
"s.0340cd2e-a63e-4ec5-91c0-e76b980f6775.txt",41,"hipass_step8.mp3","hipass",4,1,"high-pass filtered",1,"Yanny"
"s.0340cd2e-a63e-4ec5-91c0-e76b980f6775.txt",54,"hipass_step7.mp3","hipass",3,1,"high-pass filtered",1,"Yanny"
"s.0340cd2e-a63e-4ec5-91c0-e76b980f6775.txt",29,"lopass_step3.mp3","lopass",6,1,"low-pass filtered",1,"Yanny"
"s.0340cd2e-a63e-4ec5-91c0-e76b980f6775.txt",33,"lopass_step7.mp3","lopass",3,1,"low-pass filtered",1,"Yanny"
"s.0340cd2e-a63e-4ec5-91c0-e76b980f6775.txt",3,"lopass_step5.mp3","lopass",1,1,"low-pass filtered",1,"Yanny"
"s.0340cd2e-a63e-4ec5-91c0-e76b980f6775.txt",21,"lopass_step9.mp3","lopass",5,1,"low-pass filtered",1,"Yanny"
"s.0340cd2e-a63e-4ec5-91c0-e76b980f6775.txt",2,"lopass_step4.mp3","lopass",7,1,"low-pass filtered",1,"Yanny"
"s.0340cd2e-a63e-4ec5-91c0-e76b980f6775.txt",32,"lopass_step6.mp3","lopass",2,1,"low-pass filtered",1,"Yanny"
"s.0340cd2e-a63e-4ec5-91c0-e76b980f6775.txt",25,"hipass_step6.mp3","hipass",2,1,"high-pass filtered",1,"Yanny"
"s.0340cd2e-a63e-4ec5-91c0-e76b980f6775.txt",49,"lopass_step9.mp3","lopass",5,1,"low-pass filtered",1,"Yanny"
"s.0340cd2e-a63e-4ec5-91c0-e76b980f6775.txt",12,"hipass_step7.mp3","hipass",3,1,"high-pass filtered",1,"Yanny"
